Airline IATA,Source airport IATA,Destination airport IATA,Stops,Airline Name,Active
EY,AUH,ALA,0,Etihad Airways,Y
EY,AUH,AMD,0,Etihad Airways,Y
EY,AUH,AMM,0,Etihad Airways,Y
EY,AUH,AMS,0,Etihad Airways,Y
EY,AUH,ATH,0,Etihad Airways,Y
EY,AUH,BAH,0,Etihad Airways,Y
EY,AUH,BEG,0,Etihad Airways,Y
EY,AUH,BEY,0,Etihad Airways,Y
EY,AUH,BGW,0,Etihad Airways,Y
EY,AUH,BKK,0,Etihad Airways,Y
EY,AUH,BLR,0,Etihad Airways,Y
EY,AUH,BOM,0,Etihad Airways,Y
EY,AUH,BRU,0,Etihad Airways,Y
EY,AUH,BSR,0,Etihad Airways,Y
EY,AUH,CAI,0,Etihad Airways,Y
EY,AUH,CCJ,0,Etihad Airways,Y
EY,AUH,CDG,0,Etihad Airways,Y
EY,AUH,CGK,0,Etihad Airways,Y
EY,AUH,CMB,0,Etihad Airways,Y
EY,AUH,CMN,0,Etihad Airways,Y
EY,AUH,COK,0,Etihad Airways,Y
EY,AUH,CTU,0,Etihad Airways,Y
EY,AUH,DAC,0,Etihad Airways,Y
EY,AUH,DEL,0,Etihad Airways,Y
EY,AUH,DME,0,Etihad Airways,Y
EY,AUH,DMM,0,Etihad Airways,Y
EY,AUH,DOH,0,Etihad Airways,Y
EY,AUH,DUB,0,Etihad Airways,Y
EY,AUH,DUS,0,Etihad Airways,Y
EY,AUH,EBL,0,Etihad Airways,Y
EY,AUH,FCO,0,Etihad Airways,Y
EY,AUH,FRA,0,Etihad Airways,Y
EY,AUH,GRU,0,Etihad Airways,Y
EY,AUH,GVA,0,Etihad Airways,Y
EY,AUH,HKG,0,Etihad Airways,Y
EY,AUH,HKT,0,Etihad Airways,Y
EY,AUH,HYD,0,Etihad Airways,Y
EY,AUH,IAD,0,Etihad Airways,Y
EY,AUH,ICN,0,Etihad Airways,Y
EY,AUH,IKA,0,Etihad Airways,Y
EY,AUH,ISB,0,Etihad Airways,Y
EY,AUH,IST,0,Etihad Airways,Y
EY,AUH,JAI,0,Etihad Airways,Y
EY,AUH,JED,0,Etihad Airways,Y
EY,AUH,JFK,0,Etihad Airways,Y
EY,AUH,JNB,0,Etihad Airways,Y
EY,AUH,KHI,0,Etihad Airways,Y
EY,AUH,KRT,0,Etihad Airways,Y
EY,AUH,KTM,0,Etihad Airways,Y
EY,AUH,KUL,0,Etihad Airways,Y
EY,AUH,KWI,0,Etihad Airways,Y
EY,AUH,LCA,0,Etihad Airways,Y
EY,AUH,LHE,0,Etihad Airways,Y
EY,AUH,LHR,0,Etihad Airways,Y
EY,AUH,LOS,0,Etihad Airways,Y
EY,AUH,MAA,0,Etihad Airways,Y
EY,AUH,MAN,0,Etihad Airways,Y
EY,AUH,MCT,0,Etihad Airways,Y
EY,AUH,MED,0,Etihad Airways,Y
EY,AUH,MEL,0,Etihad Airways,Y
EY,AUH,MLE,0,Etihad Airways,Y
EY,AUH,MNL,0,Etihad Airways,Y
EY,AUH,MSQ,0,Etihad Airways,Y
EY,AUH,MUC,0,Etihad Airways,Y
EY,AUH,MXP,0,Etihad Airways,Y
EY,AUH,NBO,0,Etihad Airways,Y
EY,AUH,NRT,0,Etihad Airways,Y
EY,AUH,ORD,0,Etihad Airways,Y
EY,AUH,PEK,0,Etihad Airways,Y
EY,AUH,PEW,0,Etihad Airways,Y
EY,AUH,PVG,0,Etihad Airways,Y
EY,AUH,RUH,0,Etihad Airways,Y
EY,AUH,SAH,0,Etihad Airways,Y
EY,AUH,SEZ,0,Etihad Airways,Y
EY,AUH,SGN,0,Etihad Airways,Y
EY,AUH,SIN,0,Etihad Airways,Y
EY,AUH,SYD,0,Etihad Airways,Y
EY,AUH,TRV,0,Etihad Airways,Y
EY,AUH,TSE,0,Etihad Airways,Y
EY,AUH,TXL,0,Etihad Airways,Y
EY,AUH,YYZ,0,Etihad Airways,Y
EY,BAH,AUH,0,Etihad Airways,Y
EY,BEG,AMS,0,Etihad Airways,Y
EY,BEG,ARN,0,Etihad Airways,Y
EY,BEG,AUH,0,Etihad Airways,Y
EY,BEG,FRA,0,Etihad Airways,Y
EY,BEG,LHR,0,Etihad Airways,Y
EY,BEY,AUH,0,Etihad Airways,Y
EY,BGW,AUH,0,Etihad Airways,Y
EY,BKK,AUH,0,Etihad Airways,Y
EY,BKK,CNX,0,Etihad Airways,Y
EY,BKK,HKG,0,Etihad Airways,Y
EY,BKK,HKT,0,Etihad Airways,Y
EY,BKK,KBV,0,Etihad Airways,Y
EY,BKK,LPQ,0,Etihad Airways,Y
EY,BKK,MDL,0,Etihad Airways,Y
EY,BLR,AUH,0,Etihad Airways,Y
EY,BNE,SIN,0,Etihad Airways,Y
EY,BOM,AUH,0,Etihad Airways,Y
EY,BOM,HKG,0,Etihad Airways,Y
EY,BRU,AUH,0,Etihad Airways,Y
EY,BRU,EWR,0,Etihad Airways,Y
EY,BRU,YYZ,0,Etihad Airways,Y
EY,BSR,AUH,0,Etihad Airways,Y
EY,BUD,FCO,0,Etihad Airways,Y
EY,CAI,AUH,0,Etihad Airways,Y
EY,CCJ,AUH,0,Etihad Airways,Y
EY,CDG,AUH,0,Etihad Airways,Y
EY,CDG,JFK,0,Etihad Airways,Y
EY,CDG,TLS,0,Etihad Airways,Y
EY,CGK,AUH,0,Etihad Airways,Y
EY,CGK,HKG,0,Etihad Airways,Y
EY,CGK,PER,0,Etihad Airways,Y
EY,CMB,AUH,0,Etihad Airways,Y
EY,CMN,AUH,0,Etihad Airways,Y
EY,CNX,BKK,0,Etihad Airways,Y
EY,COK,AUH,0,Etihad Airways,Y
EY,CTU,AUH,0,Etihad Airways,Y
EY,DAC,AUH,0,Etihad Airways,Y
EY,DEL,AUH,0,Etihad Airways,Y
EY,DEL,HKG,0,Etihad Airways,Y
EY,DME,AUH,0,Etihad Airways,Y
EY,DMM,AUH,0,Etihad Airways,Y
EY,DOH,AUH,0,Etihad Airways,Y
EY,DUB,AUH,0,Etihad Airways,Y
EY,DUS,AUH,0,Etihad Airways,Y
EY,EBL,AUH,0,Etihad Airways,Y
EY,EWR,BRU,0,Etihad Airways,Y
EY,FCO,AUH,0,Etihad Airways,Y
EY,FCO,BUD,0,Etihad Airways,Y
EY,FCO,MLA,0,Etihad Airways,Y
EY,FCO,OTP,0,Etihad Airways,Y
EY,FCO,ZRH,0,Etihad Airways,Y
EY,FRA,AUH,0,Etihad Airways,Y
EY,FRA,BEG,0,Etihad Airways,Y
EY,GRU,AUH,0,Etihad Airways,Y
EY,GVA,AUH,0,Etihad Airways,Y
EY,HKG,AUH,0,Etihad Airways,Y
EY,HKG,BKK,0,Etihad Airways,Y
EY,HKG,BOM,0,Etihad Airways,Y
EY,HKG,CGK,0,Etihad Airways,Y
EY,HKG,DEL,0,Etihad Airways,Y
EY,HKT,AUH,0,Etihad Airways,Y
EY,HKT,BKK,0,Etihad Airways,Y
EY,HRI,CMB,0,Etihad Airways,Y
EY,HYD,AUH,0,Etihad Airways,Y
EY,IAD,AUH,0,Etihad Airways,Y
EY,ICN,AUH,0,Etihad Airways,Y
EY,IKA,AUH,0,Etihad Airways,Y
EY,ISB,AUH,0,Etihad Airways,Y
EY,IST,AUH,0,Etihad Airways,Y
EY,JAI,AUH,0,Etihad Airways,Y
EY,JED,AUH,0,Etihad Airways,Y
EY,JFK,AUH,0,Etihad Airways,Y
EY,JFK,CDG,0,Etihad Airways,Y
EY,JFK,LAS,0,Etihad Airways,Y
EY,JFK,MSY,0,Etihad Airways,Y
EY,JNB,AUH,0,Etihad Airways,Y
EY,KBV,BKK,0,Etihad Airways,Y
EY,KHI,AUH,0,Etihad Airways,Y
EY,KRT,AUH,0,Etihad Airways,Y
EY,KTM,AUH,0,Etihad Airways,Y
EY,KUL,AUH,0,Etihad Airways,Y
EY,KWI,AUH,0,Etihad Airways,Y
EY,LAS,JFK,0,Etihad Airways,Y
EY,LCA,AUH,0,Etihad Airways,Y
EY,LHE,AUH,0,Etihad Airways,Y
EY,LHR,AUH,0,Etihad Airways,Y
EY,LIS,AGP,0,Etihad Airways,Y
EY,LIS,AMS,0,Etihad Airways,Y
EY,LIS,PXO,0,Etihad Airways,Y
EY,LOS,AUH,0,Etihad Airways,Y
EY,LPQ,BKK,0,Etihad Airways,Y
EY,MAA,AUH,0,Etihad Airways,Y
EY,MAN,AUH,0,Etihad Airways,Y
EY,MCT,AUH,0,Etihad Airways,Y
EY,MDL,BKK,0,Etihad Airways,Y
EY,MED,AUH,0,Etihad Airways,Y
EY,MEL,AUH,0,Etihad Airways,Y
EY,MLE,AUH,0,Etihad Airways,Y
EY,MLE,HRI,0,Etihad Airways,Y
EY,MNL,AUH,0,Etihad Airways,Y
EY,MRS,CDG,0,Etihad Airways,Y
EY,MSQ,AUH,0,Etihad Airways,Y
EY,MSY,JFK,0,Etihad Airways,Y
EY,MUC,AUH,0,Etihad Airways,Y
EY,MXP,AUH,0,Etihad Airways,Y
EY,NBO,AUH,0,Etihad Airways,Y
EY,NGO,PEK,0,Etihad Airways,Y
EY,NRT,AUH,0,Etihad Airways,Y
EY,OPO,AMS,0,Etihad Airways,Y
EY,ORD,ATL,0,Etihad Airways,Y
EY,ORD,AUH,0,Etihad Airways,Y
EY,ORD,MSY,0,Etihad Airways,Y
EY,ORD,YUL,0,Etihad Airways,Y
EY,ORD,YYZ,0,Etihad Airways,Y
EY,OTP,FCO,0,Etihad Airways,Y
EY,PEK,AUH,0,Etihad Airways,Y
EY,PEK,NGO,0,Etihad Airways,Y
EY,PER,CGK,0,Etihad Airways,Y
EY,PEW,AUH,0,Etihad Airways,Y
EY,PVG,AUH,0,Etihad Airways,Y
EY,PXO,LIS,0,Etihad Airways,Y
EY,RUH,AUH,0,Etihad Airways,Y
EY,SAH,AUH,0,Etihad Airways,Y
EY,SEZ,AUH,0,Etihad Airways,Y
EY,SGN,AUH,0,Etihad Airways,Y
EY,SIN,AUH,0,Etihad Airways,Y
EY,SIN,BNE,0,Etihad Airways,Y
EY,SYD,AUH,0,Etihad Airways,Y
EY,TRV,AUH,0,Etihad Airways,Y
EY,TSE,AUH,0,Etihad Airways,Y
EY,TXL,AUH,0,Etihad Airways,Y
EY,YUL,ORD,0,Etihad Airways,Y
EY,YYZ,AUH,0,Etihad Airways,Y
EY,YYZ,BRU,0,Etihad Airways,Y
EY,YYZ,ORD,0,Etihad Airways,Y
EY,ZRH,FCO,0,Etihad Airways,Y
F2,ASV,WIL,0,Fly Air,N
F2,JRO,WIL,0,Fly Air,N
F2,LAU,WIL,0,Fly Air,N
F2,MRE,WIL,0,Fly Air,N
F2,NYK,UAS,0,Fly Air,N
F2,NYK,WIL,0,Fly Air,N
F2,UAS,NYK,0,Fly Air,N
F2,UKA,WIL,0,Fly Air,N
F2,WIL,JRO,0,Fly Air,N
F2,WIL,LAU,0,Fly Air,N
F2,WIL,MRE,0,Fly Air,N
F2,WIL,NYK,0,Fly Air,N
F2,WIL,UAS,0,Fly Air,N
F2,WIL,UKA,0,Fly Air,N
F5,CAB,LAD,0,Cosmic Air,N
F5,CAB,LAD,0,Global Freightways,N
F5,CAB,LAD,0,Fly One,Y
F5,LAD,SSY,0,Cosmic Air,N
F5,LAD,SSY,0,Global Freightways,N
F5,LAD,SSY,0,Fly One,Y
F5,LAD,SZA,0,Cosmic Air,N
F5,LAD,SZA,0,Global Freightways,N
F5,LAD,SZA,0,Fly One,Y
F5,SSY,LAD,0,Cosmic Air,N
F5,SSY,LAD,0,Global Freightways,N
F5,SSY,LAD,0,Fly One,Y
F5,SZA,LAD,0,Cosmic Air,N
F5,SZA,LAD,0,Global Freightways,N
F5,SZA,LAD,0,Fly One,Y
F7,AMS,LEJ,0,Flybaboo,Y
F7,BEG,GVA,0,Flybaboo,Y
F7,BOD,GVA,0,Flybaboo,Y
F7,BZO,FCO,0,Flybaboo,Y
F7,CDG,LEJ,0,Flybaboo,Y
F7,CTA,LMP,0,Flybaboo,Y
F7,FCO,BZO,0,Flybaboo,Y
F7,FCO,GVA,0,Flybaboo,Y
F7,FLR,GVA,0,Flybaboo,Y
F7,FLR,ZRH,0,Flybaboo,Y
F7,GVA,BEG,0,Flybaboo,Y
F7,GVA,BOD,0,Flybaboo,Y
F7,GVA,FCO,0,Flybaboo,Y
F7,GVA,FLR,0,Flybaboo,Y
F7,GVA,LUG,0,Flybaboo,Y
F7,GVA,STR,0,Flybaboo,Y
F7,GVA,TLS,0,Flybaboo,Y
F7,GVA,VLC,0,Flybaboo,Y
F7,GVA,ZRH,0,Flybaboo,Y
F7,LEJ,AMS,0,Flybaboo,Y
F7,LEJ,CDG,0,Flybaboo,Y
F7,LEJ,ZRH,0,Flybaboo,Y
F7,LMP,CTA,0,Flybaboo,Y
F7,LMP,PMO,0,Flybaboo,Y
F7,LUG,GVA,0,Flybaboo,Y
F7,PMO,LMP,0,Flybaboo,Y
F7,PMO,PNL,0,Flybaboo,Y
F7,PNL,PMO,0,Flybaboo,Y
F7,PNL,TPS,0,Flybaboo,Y
F7,STR,GVA,0,Flybaboo,Y
F7,TLS,GVA,0,Flybaboo,Y
F7,TPS,PNL,0,Flybaboo,Y
F7,TRN,ZRH,0,Flybaboo,Y
F7,VLC,GVA,0,Flybaboo,Y
F7,ZRH,FLR,0,Flybaboo,Y
F7,ZRH,GVA,0,Flybaboo,Y
F7,ZRH,LEJ,0,Flybaboo,Y
F7,ZRH,TRN,0,Flybaboo,Y
F9,AIA,CDR,0,Frontier Airlines,Y
F9,ALS,DEN,0,Frontier Airlines,Y
F9,ALS,FMN,0,Frontier Airlines,Y
F9,ATL,DEN,0,Frontier Airlines,Y
F9,ATL,TTN,0,Frontier Airlines,Y
F9,ATY,PIR,0,Frontier Airlines,Y
F9,AUS,DEN,0,Frontier Airlines,Y
F9,BIS,DEN,0,Frontier Airlines,Y
F9,BKG,DEN,0,Frontier Airlines,Y
F9,BMI,DEN,0,Frontier Airlines,Y
F9,BMI,MCO,0,Frontier Airlines,Y
F9,BNA,DEN,0,Frontier Airlines,Y
F9,BNA,TTN,0,Frontier Airlines,Y
F9,BZN,DEN,0,Frontier Airlines,Y
F9,CDR,DEN,0,Frontier Airlines,Y
F9,CID,DEN,0,Frontier Airlines,Y
F9,CLE,CUN,0,Frontier Airlines,Y
F9,CLE,DEN,0,Frontier Airlines,Y
F9,CLE,PUJ,0,Frontier Airlines,Y
F9,CLE,TTN,0,Frontier Airlines,Y
F9,CLT,TTN,0,Frontier Airlines,Y
F9,CUN,CLE,0,Frontier Airlines,Y
F9,CUN,DEN,0,Frontier Airlines,Y
F9,CUN,MCI,0,Frontier Airlines,Y
F9,CUN,PHL,0,Frontier Airlines,Y
F9,CUN,PIT,0,Frontier Airlines,Y
F9,CUN,STL,0,Frontier Airlines,Y
F9,CVG,DEN,0,Frontier Airlines,Y
F9,CVG,TTN,0,Frontier Airlines,Y
F9,CYS,DEN,0,Frontier Airlines,Y
F9,CYS,WRL,0,Frontier Airlines,Y
F9,CZM,DEN,0,Frontier Airlines,Y
F9,DCA,DEN,0,Frontier Airlines,Y
F9,DDC,DEN,0,Frontier Airlines,Y
F9,DDC,LBL,0,Frontier Airlines,Y
F9,DEN,AIA,0,Frontier Airlines,Y
F9,DEN,ALS,0,Frontier Airlines,Y
F9,DEN,ATL,0,Frontier Airlines,Y
F9,DEN,AUS,0,Frontier Airlines,Y
F9,DEN,BIS,0,Frontier Airlines,Y
F9,DEN,BKG,0,Frontier Airlines,Y
F9,DEN,BMI,0,Frontier Airlines,Y
F9,DEN,BNA,0,Frontier Airlines,Y
F9,DEN,BZN,0,Frontier Airlines,Y
F9,DEN,CID,0,Frontier Airlines,Y
F9,DEN,CLE,0,Frontier Airlines,Y
F9,DEN,CUN,0,Frontier Airlines,Y
F9,DEN,CVG,0,Frontier Airlines,Y
F9,DEN,CYS,0,Frontier Airlines,Y
F9,DEN,CZM,0,Frontier Airlines,Y
F9,DEN,DCA,0,Frontier Airlines,Y
F9,DEN,DFW,0,Frontier Airlines,Y
F9,DEN,DSM,0,Frontier Airlines,Y
F9,DEN,DTW,0,Frontier Airlines,Y
F9,DEN,EUG,0,Frontier Airlines,Y
F9,DEN,FAR,0,Frontier Airlines,Y
F9,DEN,FAT,0,Frontier Airlines,Y
F9,DEN,FLL,0,Frontier Airlines,Y
F9,DEN,FMN,0,Frontier Airlines,Y
F9,DEN,FSD,0,Frontier Airlines,Y
F9,DEN,GEG,0,Frontier Airlines,Y
F9,DEN,GSO,0,Frontier Airlines,Y
F9,DEN,IAH,0,Frontier Airlines,Y
F9,DEN,ILG,0,Frontier Airlines,Y
F9,DEN,IND,0,Frontier Airlines,Y
F9,DEN,LAS,0,Frontier Airlines,Y
F9,DEN,LAX,0,Frontier Airlines,Y
F9,DEN,LGA,0,Frontier Airlines,Y
F9,DEN,LIR,0,Frontier Airlines,Y
F9,DEN,LIT,0,Frontier Airlines,Y
F9,DEN,MCI,0,Frontier Airlines,Y
F9,DEN,MCO,0,Frontier Airlines,Y
F9,DEN,MDT,0,Frontier Airlines,Y
F9,DEN,MDW,0,Frontier Airlines,Y
F9,DEN,MEM,0,Frontier Airlines,Y
F9,DEN,MKE,0,Frontier Airlines,Y
F9,DEN,MOT,0,Frontier Airlines,Y
F9,DEN,MSN,0,Frontier Airlines,Y
F9,DEN,MSP,0,Frontier Airlines,Y
F9,DEN,MSY,0,Frontier Airlines,Y
F9,DEN,OKC,0,Frontier Airlines,Y
F9,DEN,OMA,0,Frontier Airlines,Y
F9,DEN,PDX,0,Frontier Airlines,Y
F9,DEN,PHF,0,Frontier Airlines,Y
F9,DEN,PHX,0,Frontier Airlines,Y
F9,DEN,PIR,0,Frontier Airlines,Y
F9,DEN,PSP,0,Frontier Airlines,Y
F9,DEN,PVR,0,Frontier Airlines,Y
F9,DEN,RSW,0,Frontier Airlines,Y
F9,DEN,SAN,0,Frontier Airlines,Y
F9,DEN,SBA,0,Frontier Airlines,Y
F9,DEN,SEA,0,Frontier Airlines,Y
F9,DEN,SFO,0,Frontier Airlines,Y
F9,DEN,SJD,0,Frontier Airlines,Y
F9,DEN,SJO,0,Frontier Airlines,Y
F9,DEN,SLC,0,Frontier Airlines,Y
F9,DEN,SNA,0,Frontier Airlines,Y
F9,DEN,STL,0,Frontier Airlines,Y
F9,DEN,TPA,0,Frontier Airlines,Y
F9,DEN,TYS,0,Frontier Airlines,Y
F9,DFW,DEN,0,Frontier Airlines,Y
F9,DSM,DEN,0,Frontier Airlines,Y
F9,DTW,DEN,0,Frontier Airlines,Y
F9,DTW,ILG,0,Frontier Airlines,Y
F9,DTW,TTN,0,Frontier Airlines,Y
F9,EUG,DEN,0,Frontier Airlines,Y
F9,FAR,DEN,0,Frontier Airlines,Y
F9,FAT,DEN,0,Frontier Airlines,Y
F9,FLL,DEN,0,Frontier Airlines,Y
F9,FLL,TTN,0,Frontier Airlines,Y
F9,FMN,ALS,0,Frontier Airlines,Y
F9,FMN,DEN,0,Frontier Airlines,Y
F9,FMN,SOW,0,Frontier Airlines,Y
F9,FSD,DEN,0,Frontier Airlines,Y
F9,GEG,DEN,0,Frontier Airlines,Y
F9,GSO,DEN,0,Frontier Airlines,Y
F9,HON,PIR,0,Frontier Airlines,Y
F9,IAH,DEN,0,Frontier Airlines,Y
F9,IGM,PGA,0,Frontier Airlines,Y
F9,ILG,DEN,0,Frontier Airlines,Y
F9,ILG,DTW,0,Frontier Airlines,Y
F9,ILG,MCO,0,Frontier Airlines,Y
F9,ILG,MDW,0,Frontier Airlines,Y
F9,ILG,RSW,0,Frontier Airlines,Y
F9,ILG,TPA,0,Frontier Airlines,Y
F9,IND,DEN,0,Frontier Airlines,Y
F9,IND,TTN,0,Frontier Airlines,Y
F9,LAS,DEN,0,Frontier Airlines,Y
F9,LAX,DEN,0,Frontier Airlines,Y
F9,LAX,IGM,0,Frontier Airlines,Y
F9,LBL,DDC,0,Frontier Airlines,Y
F9,LBL,DEN,0,Frontier Airlines,Y
F9,LGA,DEN,0,Frontier Airlines,Y
F9,LIR,DEN,0,Frontier Airlines,Y
F9,LIT,DEN,0,Frontier Airlines,Y
F9,MBJ,ORD,0,Frontier Airlines,Y
F9,MBJ,STL,0,Frontier Airlines,Y
F9,MCI,CUN,0,Frontier Airlines,Y
F9,MCI,DEN,0,Frontier Airlines,Y
F9,MCO,BMI,0,Frontier Airlines,Y
F9,MCO,DEN,0,Frontier Airlines,Y
F9,MCO,ILG,0,Frontier Airlines,Y
F9,MCO,MDT,0,Frontier Airlines,Y
F9,MCO,TTN,0,Frontier Airlines,Y
F9,MDT,DEN,0,Frontier Airlines,Y
F9,MDT,MCO,0,Frontier Airlines,Y
F9,MDW,DEN,0,Frontier Airlines,Y
F9,MDW,ILG,0,Frontier Airlines,Y
F9,MDW,TTN,0,Frontier Airlines,Y
F9,MEM,DEN,0,Frontier Airlines,Y
F9,MKE,DEN,0,Frontier Airlines,Y
F9,MOT,DEN,0,Frontier Airlines,Y
F9,MSN,DEN,0,Frontier Airlines,Y
F9,MSP,DEN,0,Frontier Airlines,Y
F9,MSY,DEN,0,Frontier Airlines,Y
F9,OKC,DEN,0,Frontier Airlines,Y
F9,OMA,DEN,0,Frontier Airlines,Y
F9,ORD,MBJ,0,Frontier Airlines,Y
F9,ORD,PUJ,0,Frontier Airlines,Y
F9,ORD,PVR,0,Frontier Airlines,Y
F9,ORD,SJD,0,Frontier Airlines,Y
F9,PDX,DEN,0,Frontier Airlines,Y
F9,PGA,DEN,0,Frontier Airlines,Y
F9,PHF,DEN,0,Frontier Airlines,Y
F9,PHL,CUN,0,Frontier Airlines,Y
F9,PHL,PUJ,0,Frontier Airlines,Y
F9,PHX,DEN,0,Frontier Airlines,Y
F9,PHX,SOW,0,Frontier Airlines,Y
F9,PIR,ATY,0,Frontier Airlines,Y
F9,PIR,DEN,0,Frontier Airlines,Y
F9,PIR,HON,0,Frontier Airlines,Y
F9,PIT,CUN,0,Frontier Airlines,Y
F9,PIT,PUJ,0,Frontier Airlines,Y
F9,PSP,DEN,0,Frontier Airlines,Y
F9,PUJ,CLE,0,Frontier Airlines,Y
F9,PUJ,ORD,0,Frontier Airlines,Y
F9,PUJ,PHL,0,Frontier Airlines,Y
F9,PUJ,PIT,0,Frontier Airlines,Y
F9,PUJ,STL,0,Frontier Airlines,Y
F9,PVR,DEN,0,Frontier Airlines,Y
F9,PVR,ORD,0,Frontier Airlines,Y
F9,PVR,STL,0,Frontier Airlines,Y
F9,RDU,TTN,0,Frontier Airlines,Y
F9,RSW,DEN,0,Frontier Airlines,Y
F9,RSW,ILG,0,Frontier Airlines,Y
F9,RSW,TTN,0,Frontier Airlines,Y
F9,SAN,DEN,0,Frontier Airlines,Y
F9,SBA,DEN,0,Frontier Airlines,Y
F9,SEA,DEN,0,Frontier Airlines,Y
F9,SFO,DEN,0,Frontier Airlines,Y
F9,SJD,DEN,0,Frontier Airlines,Y
F9,SJD,ORD,0,Frontier Airlines,Y
F9,SJO,DEN,0,Frontier Airlines,Y
F9,SLC,DEN,0,Frontier Airlines,Y
F9,SNA,DEN,0,Frontier Airlines,Y
F9,SOW,FMN,0,Frontier Airlines,Y
F9,SOW,PHX,0,Frontier Airlines,Y
F9,STL,CUN,0,Frontier Airlines,Y
F9,STL,DEN,0,Frontier Airlines,Y
F9,STL,MBJ,0,Frontier Airlines,Y
F9,STL,PUJ,0,Frontier Airlines,Y
F9,STL,PVR,0,Frontier Airlines,Y
F9,TPA,DEN,0,Frontier Airlines,Y
F9,TPA,ILG,0,Frontier Airlines,Y
F9,TPA,TTN,0,Frontier Airlines,Y
F9,TTN,ATL,0,Frontier Airlines,Y
F9,TTN,BNA,0,Frontier Airlines,Y
F9,TTN,CLE,0,Frontier Airlines,Y
F9,TTN,CLT,0,Frontier Airlines,Y
F9,TTN,CVG,0,Frontier Airlines,Y
F9,TTN,DTW,0,Frontier Airlines,Y
F9,TTN,FLL,0,Frontier Airlines,Y
F9,TTN,IND,0,Frontier Airlines,Y
F9,TTN,MCO,0,Frontier Airlines,Y
F9,TTN,MDW,0,Frontier Airlines,Y
F9,TTN,RDU,0,Frontier Airlines,Y
F9,TTN,RSW,0,Frontier Airlines,Y
F9,TTN,TPA,0,Frontier Airlines,Y
F9,TTN,UST,0,Frontier Airlines,Y
F9,TYS,DEN,0,Frontier Airlines,Y
F9,UST,TTN,0,Frontier Airlines,Y
F9,WRL,CYS,0,Frontier Airlines,Y
FB,AGP,SOF,0,Bulgaria Air,Y
FB,AMS,SOF,0,Bulgaria Air,Y
FB,ATH,SOF,0,Bulgaria Air,Y
FB,BCN,SOF,0,Bulgaria Air,Y
FB,BOJ,LED,0,Bulgaria Air,Y
FB,BOJ,SOF,0,Bulgaria Air,Y
FB,BOJ,SVO,0,Bulgaria Air,Y
FB,BOJ,VAR,0,Bulgaria Air,Y
FB,BRU,SOF,0,Bulgaria Air,Y
FB,CDG,SOF,0,Bulgaria Air,Y
FB,FCO,SOF,0,Bulgaria Air,Y
FB,FRA,SOF,0,Bulgaria Air,Y
FB,LCA,SOF,0,Bulgaria Air,Y
FB,LED,BOJ,0,Bulgaria Air,Y
FB,LHR,SOF,0,Bulgaria Air,Y
FB,MAD,SOF,0,Bulgaria Air,Y
FB,MXP,SOF,0,Bulgaria Air,Y
FB,OTP,SOF,0,Bulgaria Air,Y
FB,PFO,SOF,0,Bulgaria Air,Y
FB,PMI,SOF,0,Bulgaria Air,Y
FB,PRG,SOF,0,Bulgaria Air,Y
FB,SOF,AGP,0,Bulgaria Air,Y
FB,SOF,AMS,0,Bulgaria Air,Y
FB,SOF,ATH,0,Bulgaria Air,Y
FB,SOF,BCN,0,Bulgaria Air,Y
FB,SOF,BOJ,0,Bulgaria Air,Y
FB,SOF,BRU,0,Bulgaria Air,Y
FB,SOF,CDG,0,Bulgaria Air,Y
FB,SOF,FCO,0,Bulgaria Air,Y
FB,SOF,FRA,0,Bulgaria Air,Y
FB,SOF,LCA,0,Bulgaria Air,Y
FB,SOF,LHR,0,Bulgaria Air,Y
FB,SOF,MAD,0,Bulgaria Air,Y
FB,SOF,MXP,0,Bulgaria Air,Y
FB,SOF,OTP,0,Bulgaria Air,Y
FB,SOF,PFO,0,Bulgaria Air,Y
FB,SOF,PMI,0,Bulgaria Air,Y
FB,SOF,PRG,0,Bulgaria Air,Y
FB,SOF,SVO,0,Bulgaria Air,Y
FB,SOF,TLV,0,Bulgaria Air,Y
FB,SOF,TXL,0,Bulgaria Air,Y
FB,SOF,VAR,0,Bulgaria Air,Y
FB,SOF,VIE,0,Bulgaria Air,Y
FB,SOF,WAW,0,Bulgaria Air,Y
FB,SOF,ZRH,0,Bulgaria Air,Y
FB,SVO,BOJ,0,Bulgaria Air,Y
FB,SVO,SOF,0,Bulgaria Air,Y
FB,SVO,VAR,0,Bulgaria Air,Y
FB,TLV,SOF,0,Bulgaria Air,Y
FB,TXL,SOF,0,Bulgaria Air,Y
FB,VAR,BOJ,0,Bulgaria Air,Y
FB,VAR,SOF,0,Bulgaria Air,Y
FB,VAR,SVO,0,Bulgaria Air,Y
FB,VIE,SOF,0,Bulgaria Air,Y
FB,WAW,SOF,0,Bulgaria Air,Y
FB,ZRH,SOF,0,Bulgaria Air,Y
FD,CAN,DMK,0,Thai AirAsia,Y
FD,CEI,DMK,0,Thai AirAsia,Y
FD,CKG,DMK,0,Thai AirAsia,Y
FD,CNX,DMK,0,Thai AirAsia,Y
FD,CNX,HDY,0,Thai AirAsia,Y
FD,CNX,HGH,0,Thai AirAsia,Y
FD,CNX,HKG,0,Thai AirAsia,Y
FD,CNX,HKT,0,Thai AirAsia,Y
FD,CNX,KBV,0,Thai AirAsia,Y
FD,CNX,MFM,0,Thai AirAsia,Y
