Airline IATA,Source airport IATA,Destination airport IATA,Distance
JD,XIY,TNA,809.992000239969
JD,XIY,TSN,924.6394547008028
JD,XIY,TXN,1036.748081615814
JD,XMN,HFE,808.6999825505477
JD,XMN,KWL,819.2790715878494
JD,XMN,PEK,1733.5283970748628
JD,XMN,SYX,1137.63050491671
JD,XMN,TXN,577.1625026925587
JD,XMN,WUH,793.828564398117
JD,XUZ,FOC,925.7901194782102
JD,YIE,HET,964.9783459121643
JD,YIH,HGH,859.3582312079772
JD,YIH,KWE,638.9847876456869
JD,YIH,PEK,1155.2765761840567
JD,YIH,SYX,1378.436018725097
JE,BFN,CPT,908.4645420465321
JE,CPT,BFN,908.4645420465321
JE,CPT,DUR,1277.0304888833505
JE,CPT,HLA,1265.1032450019425
JE,CPT,JNB,1271.0680698639783
JE,CPT,PLZ,646.8004364325697
JE,DUR,CPT,1277.0304888833505
JE,DUR,JNB,478.6061543308699
JE,GRJ,JNB,1040.5653280720317
JE,HLA,CPT,1265.1032450019425
JE,JNB,CPT,1271.0680698639783
JE,JNB,DUR,478.6061543308699
JE,JNB,GRJ,1040.5653280720317
JE,JNB,PLZ,908.2293347599328
JE,JNB,ZNZ,2502.3429656774815
JE,PLZ,CPT,646.8004364325697
JE,PLZ,JNB,908.2293347599328
JE,ZNZ,JNB,2502.3429656774815
JH,AOJ,NKM,692.8051542038418
JH,AOJ,NKM,692.8051542038418
JH,CTS,MMJ,802.6562305863474
JH,CTS,MMJ,802.6562305863474
JH,FUK,KIJ,920.2168388921988
JH,FUK,KIJ,920.2168388921988
JH,FUK,MMJ,739.2929160898445
JH,FUK,MMJ,739.2929160898445
JH,GAJ,NKM,466.113100158534
JH,GAJ,NKM,466.113100158534
JH,HNA,NKM,594.7808827817692
JH,HNA,NKM,594.7808827817692
JH,KCZ,NKM,353.9339385244063
JH,KCZ,NKM,353.9339385244063
JH,KIJ,FUK,920.2168388921988
JH,KIJ,FUK,920.2168388921988
JH,KIJ,NKM,358.6568840909731
JH,KIJ,NKM,358.6568840909731
JH,KMJ,NKM,620.271732945927
JH,KMJ,NKM,620.271732945927
JH,MMJ,CTS,802.6562305863474
JH,MMJ,CTS,802.6562305863474
JH,MMJ,FUK,739.2929160898445
JH,MMJ,FUK,739.2929160898445
JH,NKM,AOJ,692.8051542038418
JH,NKM,AOJ,692.8051542038418
JH,NKM,GAJ,466.113100158534
JH,NKM,GAJ,466.113100158534
JH,NKM,HNA,594.7808827817692
JH,NKM,HNA,594.7808827817692
JH,NKM,KCZ,353.9339385244063
JH,NKM,KCZ,353.9339385244063
JH,NKM,KIJ,358.6568840909731
JH,NKM,KIJ,358.6568840909731
JH,NKM,KMJ,620.271732945927
JH,NKM,KMJ,620.271732945927
JJ,AEP,GRU,1693.9972669064462
JJ,AGT,ASU,270.0947630114313
JJ,AGT,GRU,876.2796191238034
JJ,AJU,GRU,1705.6297999133374
JJ,AJU,REC,395.4177913123379
JJ,AJU,SDU,1475.375433707608
JJ,AJU,SSA,253.67994456221817
JJ,AQP,LIM,765.5172789089972
JJ,ASU,AGT,270.0947630114313
JJ,ASU,EZE,1069.9491243819555
JJ,ASU,GRU,1136.6803776250526
JJ,BEL,BSB,1612.3555240943022
JJ,BEL,FOR,1136.1918215486678
JJ,BEL,GIG,2448.9105005424876
JJ,BEL,GRU,2462.042536498524
JJ,BEL,MAB,449.63172575185786
JJ,BEL,MAO,1299.0692332970216
JJ,BEL,MCP,329.52186248927535
JJ,BEL,MIA,4561.952863308976
JJ,BEL,SLZ,490.12554430465013
JJ,BEL,STM,710.7626559212546
JJ,BOG,GRU,4335.884562543361
JJ,BPS,CGH,1124.183877071963
JJ,BPS,CNF,626.7605770366072
JJ,BPS,GRU,1096.0244694675175
JJ,BSB,BEL,1612.3555240943022
JJ,BSB,CGB,877.3487428508594
JJ,BSB,CGH,872.6035794013574
JJ,BSB,CGR,877.4859246984017
JJ,BSB,CNF,590.9032722402168
JJ,BSB,CWB,1081.945540708888
JJ,BSB,FLN,1313.8354444407057
JJ,BSB,FOR,1691.695761064651
JJ,BSB,GIG,913.971018531863
JJ,BSB,GRU,854.8675500978812
JJ,BSB,GYN,162.63429028577414
JJ,BSB,IMP,1150.6184231920772
JJ,BSB,JPA,1712.9026185727398
JJ,BSB,MAB,1175.1409008318806
JJ,BSB,MAO,1948.6099758180026
JJ,BSB,MCZ,1492.889091043242
JJ,BSB,MIA,5807.664974984493
JJ,BSB,NAT,1770.0598927637473
JJ,BSB,PMW,622.0032089961352
JJ,BSB,POA,1605.2710454981952
JJ,BSB,PVH,1908.7506672937272
JJ,BSB,RBR,2264.3962943598026
JJ,BSB,REC,1654.0321458513215
JJ,BSB,SDU,928.2303740205496
JJ,BSB,SLZ,1531.2548461320232
JJ,BSB,SSA,1084.7528927247702
JJ,BSB,THE,1324.4911500106052
JJ,BSB,UDI,336.74389118063556
JJ,BSB,VCP,797.9988027204877
JJ,BSB,VIX,942.8766843769982
JJ,BVB,MAO,657.7145304371239
JJ,CCS,GRU,4393.782508580343
JJ,CDG,GRU,9405.197741344276
JJ,CDG,PEK,8188.745706047514
JJ,CGB,BSB,877.3487428508594
JJ,CGB,CGH,1328.5904327843195
JJ,CGB,GRU,1329.5332200570208
JJ,CGH,BPS,1124.183877071963
JJ,CGH,BSB,872.6035794013574
JJ,CGH,CGB,1328.5904327843195
JJ,CGH,CGR,897.4432163641974
JJ,CGH,CNF,524.3517485026268
JJ,CGH,CWB,331.12110604307264
JJ,CGH,FLN,488.1806955568133
JJ,CGH,GIG,359.6637102235419
JJ,CGH,GYN,822.4238355518439
JJ,CGH,IGU,821.1242319367141
JJ,CGH,IOS,1264.3252825803706
JJ,CGH,JOI,360.66061542215994
JJ,CGH,LDB,457.4038082223952
JJ,CGH,NVT,413.69854156482745
JJ,CGH,POA,837.7495689999946
JJ,CGH,RAO,299.84558900566924
JJ,CGH,SDU,365.594636715397
JJ,CGH,SJP,421.5539064733932
JJ,CGH,SSA,1480.3588964778787
JJ,CGH,UDI,551.816340751882
JJ,CGH,VIX,756.0845936266413
JJ,CGR,BSB,877.4859246984017
JJ,CGR,CGH,897.4432163641974
JJ,CGR,GRU,907.4796114767831
JJ,CNF,BPS,626.7605770366072
JJ,CNF,BSB,590.9032722402168
JJ,CNF,CGH,524.3517485026268
JJ,CNF,GIG,362.0216902989097
JJ,CNF,GRU,496.46521982544965
JJ,CNF,MIA,6394.585507464419
JJ,CNF,SDU,374.87848468273546
JJ,CNF,SSA,959.5698357715625
JJ,CUZ,JUL,287.8568246119708
JJ,CWB,BSB,1081.945540708888
JJ,CWB,CGH,331.12110604307264
JJ,CWB,GIG,672.7076560933602
JJ,CWB,GRU,359.10047584307904
JJ,CWB,IGU,532.5850517009809
JJ,CWB,LDB,314.1695982672382
JJ,CWB,POA,533.9636267288571
JJ,CWB,SSA,1805.5989377033486
JJ,DFW,GIG,8419.425372278043
JJ,DFW,GRU,8243.644236989152
JJ,EZE,ASU,1069.9491243819555
JJ,EZE,GIG,1995.7731429395606
JJ,EZE,GRU,1722.1992250300852
JJ,FLN,BSB,1313.8354444407057
JJ,FLN,CGH,488.1806955568133
JJ,FLN,GIG,759.0277327546604
JJ,FLN,GRU,514.9856740828193
JJ,FOR,BEL,1136.1918215486678
JJ,FOR,BSB,1691.695761064651
JJ,FOR,GIG,2176.5170611203857
JJ,FOR,GRU,2346.5924925843865
JJ,FOR,MAO,2389.703815194884
JJ,FOR,NAT,413.9768408602245
JJ,FOR,REC,627.071871518105
JJ,FOR,SLZ,646.6924045278695
JJ,FOR,SSA,1015.7313736136817
JJ,FOR,THE,496.650929058502
JJ,FRA,GIG,9568.420991309533
JJ,FRA,GRU,9798.192799173945
JJ,GIG,BEL,2448.9105005424876
JJ,GIG,BSB,913.971018531863
JJ,GIG,CGH,359.6637102235419
JJ,GIG,CNF,362.0216902989097
JJ,GIG,CWB,672.7076560933602
JJ,GIG,DFW,8419.425372278043
JJ,GIG,EZE,1995.7731429395606
JJ,GIG,FLN,759.0277327546604
JJ,GIG,FOR,2176.5170611203857
JJ,GIG,FRA,9568.420991309533
JJ,GIG,GRU,336.7918554806248
JJ,GIG,IGU,1180.4033801860098
JJ,GIG,JFK,7729.328925303196
JJ,GIG,JPA,1955.227170277931
JJ,GIG,MAO,2847.5651351166402
JJ,GIG,MCZ,1678.6329302334614
JJ,GIG,MIA,6717.236748040727
JJ,GIG,NAT,2074.7244583850957
JJ,GIG,POA,1122.017065014428
JJ,GIG,REC,1859.2143846434708
JJ,GIG,SCL,2934.1045380069754
JJ,GIG,SLZ,2251.376308191862
JJ,GIG,SSA,1217.9064843418435
JJ,GIG,VCP,398.404339240375
JJ,GIG,VIX,417.7271072000222
JJ,GRU,AEP,1693.9972669064462
JJ,GRU,AGT,876.2796191238034
JJ,GRU,AJU,1705.6297999133374
JJ,GRU,ASU,1136.6803776250526
JJ,GRU,BEL,2462.042536498524
JJ,GRU,BOG,4335.884562543361
JJ,GRU,BPS,1096.0244694675175
JJ,GRU,BSB,854.8675500978812
JJ,GRU,CCS,4393.782508580343
JJ,GRU,CDG,9405.197741344276
JJ,GRU,CGB,1329.5332200570208
JJ,GRU,CGR,907.4796114767831
JJ,GRU,CNF,496.46521982544965
JJ,GRU,CWB,359.10047584307904
JJ,GRU,DFW,8243.644236989152
JJ,GRU,EZE,1722.1992250300852
JJ,GRU,FLN,514.9856740828193
JJ,GRU,FOR,2346.5924925843865
JJ,GRU,FRA,9798.192799173945
JJ,GRU,GIG,336.7918554806248
JJ,GRU,GYN,809.0592031803359
JJ,GRU,IGU,845.3587253157151
JJ,GRU,JFK,7663.979346071545
JJ,GRU,JNB,7439.224611206156
JJ,GRU,JOI,388.809564047404
JJ,GRU,JPA,2189.9469262646294
JJ,GRU,LDB,475.41950826730215
JJ,GRU,LHR,9460.181537721093
JJ,GRU,LIM,3474.656627719309
JJ,GRU,MAD,8377.585469876049
JJ,GRU,MAO,2697.4628817813104
JJ,GRU,MCO,6869.1737944303195
JJ,GRU,MCZ,1919.9659383534731
JJ,GRU,MEX,7433.087586932859
JJ,GRU,MIA,6573.585032713751
JJ,GRU,MUC,9857.453696687176
JJ,GRU,MVD,1569.5228696255442
JJ,GRU,MXP,9485.490802185495
JJ,GRU,NAT,2295.9262039318014
JJ,GRU,POA,865.5779722188248
JJ,GRU,RAO,288.6975105427221
JJ,GRU,REC,2100.809778963643
JJ,GRU,ROS,1750.977816363444
JJ,GRU,SCL,2614.0788794281452
JJ,GRU,SJP,419.62109346945147
JJ,GRU,SLZ,2330.9288664716373
JJ,GRU,SSA,1452.1620373636733
JJ,GRU,THE,2080.406637704329
JJ,GRU,VIX,729.6130890839597
JJ,GRU,YYZ,8193.730270883045
JJ,GYN,BSB,162.63429028577414
JJ,GYN,CGH,822.4238355518439
JJ,GYN,GRU,809.0592031803359
JJ,IGU,CGH,821.1242319367141
JJ,IGU,CWB,532.5850517009809
JJ,IGU,GIG,1180.4033801860098
JJ,IGU,GRU,845.3587253157151
JJ,IGU,LIM,2812.320713323322
JJ,IMP,BSB,1150.6184231920772
JJ,IMP,SLZ,485.0759823257349
JJ,IOS,CGH,1264.3252825803706
JJ,IOS,SDU,999.265244561905
JJ,JFK,GIG,7729.328925303196
JJ,JFK,GRU,7663.979346071545
JJ,JFK,LIM,5865.782098548356
JJ,JNB,GRU,7439.224611206156
JJ,JOI,CGH,360.66061542215994
JJ,JOI,GRU,388.809564047404
JJ,JPA,BSB,1712.9026185727398
JJ,JPA,GIG,1955.227170277931
JJ,JPA,GRU,2189.9469262646294
JJ,JUL,AQP,180.72830943076085
JJ,LAX,LIM,6720.590451661868
JJ,LDB,CGH,457.4038082223952
JJ,LDB,CWB,314.1695982672382
JJ,LDB,GRU,475.41950826730215
JJ,LHR,GRU,9460.181537721093
JJ,LIM,CUZ,585.9080251433812
JJ,LIM,GRU,3474.656627719309
JJ,LIM,IGU,2812.320713323322
JJ,LIM,JFK,5865.782098548356
JJ,LIM,LAX,6720.590451661868
JJ,LIM,SCL,2461.893077448355
JJ,MAB,BEL,449.63172575185786
JJ,MAB,BSB,1175.1409008318806
JJ,MAD,GRU,8377.585469876049
JJ,MAD,PEK,9205.340828831906
JJ,MAO,BEL,1299.0692332970216
JJ,MAO,BSB,1948.6099758180026
JJ,MAO,BVB,657.7145304371239
JJ,MAO,FOR,2389.703815194884
JJ,MAO,GIG,2847.5651351166402
JJ,MAO,GRU,2697.4628817813104
JJ,MAO,MIA,3876.6460370586265
JJ,MAO,STM,588.6187547926966
JJ,MCO,GRU,6869.1737944303195
JJ,MCP,BEL,329.52186248927535
JJ,MCZ,BSB,1492.889091043242
JJ,MCZ,GIG,1678.6329302334614
JJ,MCZ,GRU,1919.9659383534731
JJ,MEX,GRU,7433.087586932859
JJ,MIA,BEL,4561.952863308976
JJ,MIA,BSB,5807.664974984493
JJ,MIA,BWI,1525.9431499094026
JJ,MIA,CNF,6394.585507464419
JJ,MIA,GIG,6717.236748040727
JJ,MIA,GRU,6573.585032713751
JJ,MIA,MAO,3876.6460370586265
JJ,MIA,REC,6184.451080623041
JJ,MIA,SSA,6256.652869600115
JJ,MUC,GRU,9857.453696687176
JJ,MVD,GRU,1569.5228696255442
JJ,MXP,GRU,9485.490802185495
JJ,NAT,BSB,1770.0598927637473
JJ,NAT,FOR,413.9768408602245
JJ,NAT,GIG,2074.7244583850957
JJ,NAT,GRU,2295.9262039318014
JJ,NVT,CGH,413.69854156482745
JJ,PEK,CDG,8188.745706047514
JJ,PEK,MAD,9205.340828831906
JJ,PET,POA,221.2006298457655
JJ,PMW,BSB,622.0032089961352
JJ,POA,BSB,1605.2710454981952
JJ,POA,CGH,837.7495689999946
JJ,POA,CWB,533.9636267288571
JJ,POA,GIG,1122.017065014428
JJ,POA,GRU,865.5779722188248
JJ,PUQ,SCL,2180.4949595113503
JJ,PVH,BSB,1908.7506672937272
JJ,RAO,CGH,299.84558900566924
JJ,RAO,GRU,288.6975105427221
JJ,RBR,BSB,2264.3962943598026
JJ,REC,AJU,395.4177913123379
JJ,REC,BSB,1654.0321458513215
JJ,REC,FOR,627.071871518105
JJ,REC,GIG,1859.2143846434708
JJ,REC,GRU,2100.809778963643
JJ,REC,MIA,6184.451080623041
JJ,REC,SSA,648.648841535908
JJ,ROS,GRU,1750.977816363444
JJ,SCL,GIG,2934.1045380069754
JJ,SCL,GRU,2614.0788794281452
JJ,SCL,IQQ,1430.967582224336
JJ,SCL,LIM,2461.893077448355
JJ,SDU,AJU,1475.375433707608
JJ,SDU,BSB,928.2303740205496
JJ,SDU,CGH,365.594636715397
JJ,SDU,CNF,374.87848468273546
JJ,SDU,IOS,999.265244561905
JJ,SDU,VIX,418.8514598130148
JJ,SJP,CGH,421.5539064733932
JJ,SJP,GRU,419.62109346945147
JJ,SLZ,BEL,490.12554430465013
JJ,SLZ,BSB,1531.2548461320232
JJ,SLZ,FOR,646.6924045278695
JJ,SLZ,GIG,2251.376308191862
JJ,SLZ,GRU,2330.9288664716373
JJ,SLZ,IMP,485.0759823257349
JJ,SSA,AJU,253.67994456221817
JJ,SSA,BSB,1084.7528927247702
JJ,SSA,CGH,1480.3588964778787
JJ,SSA,CNF,959.5698357715625
JJ,SSA,CWB,1805.5989377033486
JJ,SSA,FOR,1015.7313736136817
JJ,SSA,GIG,1217.9064843418435
JJ,SSA,GRU,1452.1620373636733
JJ,SSA,MIA,6256.652869600115
JJ,SSA,REC,648.648841535908
JJ,STM,BEL,710.7626559212546
JJ,STM,MAO,588.6187547926966
JJ,THE,BSB,1324.4911500106052
JJ,THE,FOR,496.650929058502
JJ,THE,GRU,2080.406637704329
JJ,UDI,BSB,336.74389118063556
JJ,UDI,CGH,551.816340751882
JJ,VCP,BSB,797.9988027204877
JJ,VCP,GIG,398.404339240375
JJ,VIX,BSB,942.8766843769982
JJ,VIX,CGH,756.0845936266413
JJ,VIX,GIG,417.7271072000222
JJ,VIX,GRU,729.6130890839597
JJ,VIX,SDU,418.8514598130148
JJ,YYZ,GRU,8193.730270883045
JL,AKJ,HND,931.0515530268742
JL,AKJ,HND,931.0515530268742
JL,AOJ,CTS,241.6046981359852
JL,AOJ,CTS,241.6046981359852
JL,AOJ,HND,581.7269191767809
JL,AOJ,HND,581.7269191767809
JL,AOJ,ITM,806.387562645848
JL,AOJ,ITM,806.387562645848
JL,ASJ,HND,1235.0197589953946
JL,ASJ,HND,1235.0197589953946
JL,ASJ,ITM,890.253215153876
JL,ASJ,ITM,890.253215153876
JL,AXT,CTS,372.30447249775176
JL,AXT,CTS,372.30447249775176
JL,AXT,HND,453.46953723500917
JL,AXT,HND,453.46953723500917
JL,AXT,ITM,683.6955080464722
JL,AXT,ITM,683.6955080464722
JL,BKI,NRT,4143.926340322603
JL,BKI,NRT,4143.926340322603
JL,BKK,CEI,703.3573400896197
JL,BKK,CEI,703.3573400896197
JL,BKK,CNX,596.7081267163255
JL,BKK,CNX,596.7081267163255
JL,BKK,FUK,3724.8761452454232
JL,BKK,FUK,3724.8761452454232
JL,BKK,HKT,673.5405578080733
JL,BKK,HKT,673.5405578080733
JL,BKK,HND,4589.391506595191
JL,BKK,HND,4589.391506595191
JL,BKK,KIX,4160.626783107976
JL,BKK,KIX,4160.626783107976
JL,BKK,NRT,4648.99624875003
JL,BKK,NRT,4648.99624875003
JL,BOS,MSY,2199.567674669334
JL,BOS,MSY,2199.567674669334
JL,BOS,NRT,10760.784960351988
JL,BOS,NRT,10760.784960351988
JL,CAN,KIX,2455.2268870984954
JL,CAN,KIX,2455.2268870984954
JL,CAN,NRT,2944.427812497238
JL,CAN,NRT,2944.427812497238
JL,CDG,HND,9706.82729602366
JL,CDG,HND,9706.82729602366
JL,CDG,LYS,412.1822795162985
JL,CDG,LYS,412.1822795162985
JL,CDG,NRT,9709.928909737659
JL,CDG,NRT,9709.928909737659
JL,CDG,TLS,605.5086585177064
JL,CDG,TLS,605.5086585177064
JL,CEI,BKK,703.3573400896197
JL,CEI,BKK,703.3573400896197
JL,CGK,NRT,5838.929558379045
JL,CGK,NRT,5838.929558379045
JL,CJU,KIX,813.1398879784451
JL,CJU,KIX,813.1398879784451
JL,CJU,NRT,1294.3013632890718
JL,CJU,NRT,1294.3013632890718
JL,CNS,BNE,1391.12202487341
JL,CNS,BNE,1391.12202487341
JL,CNS,KIX,5813.13544100889
JL,CNS,KIX,5813.13544100889
JL,CNS,NRT,5881.724683735831
JL,CNS,NRT,5881.724683735831
JL,CTS,AOJ,241.6046981359852
JL,CTS,AOJ,241.6046981359852
JL,CTS,AXT,372.30447249775176
JL,CTS,AXT,372.30447249775176
JL,CTS,FUK,1415.047363440682
JL,CTS,FUK,1415.047363440682
JL,CTS,HIJ,1198.9675877665802
JL,CTS,HIJ,1198.9675877665802
JL,CTS,HKG,3428.9554827870556
JL,CTS,HKG,3428.9554827870556
JL,CTS,HNA,375.0375110668575
JL,CTS,HNA,375.0375110668575
JL,CTS,HND,819.8255846180674
JL,CTS,HND,819.8255846180674
JL,CTS,ICN,1421.1276885626032
JL,CTS,ICN,1421.1276885626032
JL,CTS,ITM,1040.0237081202745
JL,CTS,ITM,1040.0237081202745
JL,CTS,KIJ,578.380169337276
JL,CTS,KIJ,578.380169337276
JL,CTS,KIX,1083.4466478195327
JL,CTS,KIX,1083.4466478195327
JL,CTS,MMB,234.69588399727593
JL,CTS,MMB,234.69588399727593
JL,CTS,NGO,976.3850745831016
JL,CTS,NGO,976.3850745831016
JL,CTS,NRT,787.5669744549532
JL,CTS,NRT,787.5669744549532
JL,CTS,PVG,2180.530034648949
JL,CTS,PVG,2180.530034648949
JL,CTS,SDJ,519.5904999162619
JL,CTS,SDJ,519.5904999162619
JL,DEL,NRT,5908.837559023378
JL,DEL,NRT,5908.837559023378
JL,DFW,MSY,719.4399852682247
JL,DFW,MSY,719.4399852682247
JL,DFW,NRT,10322.370244429309
JL,DFW,NRT,10322.370244429309
JL,DLC,NRT,1699.9205527858603
JL,DLC,NRT,1699.9205527858603
JL,DME,NRT,7513.1692153347385
JL,DME,NRT,7513.1692153347385
JL,DOH,KIX,7905.069809707356
JL,DOH,KIX,7905.069809707356
JL,DOH,NRT,8297.671855150189
JL,DOH,NRT,8297.671855150189
JL,DXB,HND,7934.622090693035
JL,DXB,HND,7934.622090693035
JL,DXB,KIX,7577.247549386061
JL,DXB,KIX,7577.247549386061
JL,DXB,NRT,7979.177328250049
JL,DXB,NRT,7979.177328250049
JL,FRA,NRT,9366.623283421792
JL,FRA,NRT,9366.623283421792
JL,FUK,BKK,3724.8761452454232
JL,FUK,BKK,3724.8761452454232
JL,FUK,CTS,1415.047363440682
JL,FUK,CTS,1415.047363440682
JL,FUK,HAN,2783.431566267325
JL,FUK,HAN,2783.431566267325
JL,FUK,HNA,1153.6391024328047
JL,FUK,HNA,1153.6391024328047
JL,FUK,HND,881.3353131321196
JL,FUK,HND,881.3353131321196
JL,FUK,ICN,563.3190334057506
JL,FUK,ICN,563.3190334057506
JL,FUK,ITM,477.6553662726937
JL,FUK,ITM,477.6553662726937
JL,FUK,NRT,939.7739567020828
JL,FUK,NRT,939.7739567020828
JL,FUK,PVG,855.9234479282936
JL,FUK,PVG,855.9234479282936
JL,FUK,SDJ,1069.5156635968895
JL,FUK,SDJ,1069.5156635968895
JL,FUK,SGN,3504.2638581414944
JL,FUK,SGN,3504.2638581414944
JL,FUK,TAO,965.2629807194636
JL,FUK,TAO,965.2629807194636
JL,FUK,TPE,1300.1038467110784
JL,FUK,TPE,1300.1038467110784
JL,GAJ,HND,322.2749522727987
JL,GAJ,HND,322.2749522727987
JL,GAJ,ITM,596.9201548192901
JL,GAJ,ITM,596.9201548192901
JL,GMP,HND,1180.4147603404538
JL,GMP,HND,1180.4147603404538
JL,GMP,KIX,835.9541225458794
JL,GMP,KIX,835.9541225458794
JL,GUM,NRT,2516.5316527635414
JL,GUM,NRT,2516.5316527635414
JL,HAN,FUK,2783.431566267325
JL,HAN,FUK,2783.431566267325
JL,HAN,KIX,3229.042130906314
JL,HAN,KIX,3229.042130906314
JL,HAN,NGO,3379.670379213743
JL,HAN,NGO,3379.670379213743
JL,HAN,NRT,3719.844913607722
JL,HAN,NRT,3719.844913607722
JL,HEL,KIX,7732.226043712245
JL,HEL,KIX,7732.226043712245
JL,HEL,NGO,7760.8894411703495
JL,HEL,NGO,7760.8894411703495
JL,HEL,NRT,7829.358314633685
JL,HEL,NRT,7829.358314633685
JL,HIJ,CTS,1198.9675877665802
JL,HIJ,CTS,1198.9675877665802
JL,HIJ,HND,637.0420224561736
JL,HIJ,HND,637.0420224561736
JL,HIJ,PVG,1100.783095982514
JL,HIJ,PVG,1100.783095982514
JL,HKD,HND,697.2546239267198
JL,HKD,HND,697.2546239267198
JL,HKD,ITM,907.3007640411722
JL,HKD,ITM,907.3007640411722
JL,HKG,CNS,5568.017540716966
JL,HKG,CNS,5568.017540716966
JL,HKG,CTS,3428.9554827870556
JL,HKG,CTS,3428.9554827870556
JL,HKG,HND,2902.51969900071
JL,HKG,HND,2902.51969900071
JL,HKG,KIX,2475.6315455874706
JL,HKG,KIX,2475.6315455874706
JL,HKG,NGO,2624.7482802456593
JL,HKG,NGO,2624.7482802456593
JL,HKG,NRT,2962.146737489966
JL,HKG,NRT,2962.146737489966
JL,HKG,TPE,806.0533863557914
JL,HKG,TPE,806.0533863557914
JL,HKT,BKK,673.5405578080733
JL,HKT,BKK,673.5405578080733
JL,HNA,CTS,375.0375110668575
JL,HNA,CTS,375.0375110668575
JL,HNA,FUK,1153.6391024328047
JL,HNA,FUK,1153.6391024328047
JL,HNA,ITM,722.0312233195958
JL,HNA,ITM,722.0312233195958
JL,HND,AKJ,931.0515530268742
JL,HND,AKJ,931.0515530268742
JL,HND,AOJ,581.7269191767809
JL,HND,AOJ,581.7269191767809
JL,HND,ASJ,1235.0197589953946
JL,HND,ASJ,1235.0197589953946
JL,HND,AXT,453.46953723500917
JL,HND,AXT,453.46953723500917
JL,HND,BKK,4589.391506595191
JL,HND,BKK,4589.391506595191
JL,HND,CDG,9706.82729602366
JL,HND,CDG,9706.82729602366
JL,HND,CTS,819.8255846180674
JL,HND,CTS,819.8255846180674
JL,HND,DXB,7934.622090693035
JL,HND,DXB,7934.622090693035
JL,HND,FUK,881.3353131321196
JL,HND,FUK,881.3353131321196
JL,HND,GAJ,322.2749522727987
JL,HND,GAJ,322.2749522727987
JL,HND,GMP,1180.4147603404538
JL,HND,GMP,1180.4147603404538
JL,HND,HIJ,637.0420224561736
JL,HND,HIJ,637.0420224561736
JL,HND,HKD,697.2546239267198
JL,HND,HKD,697.2546239267198
JL,HND,HKG,2902.51969900071
JL,HND,HKG,2902.51969900071
JL,HND,HNL,6191.746209483825
JL,HND,HNL,6191.746209483825
JL,HND,ITM,403.74225414474876
JL,HND,ITM,403.74225414474876
JL,HND,IZO,623.9166226339688
JL,HND,IZO,623.9166226339688
JL,HND,KCZ,602.3490797182244
JL,HND,KCZ,602.3490797182244
JL,HND,KIX,431.6856033408392
JL,HND,KIX,431.6856033408392
JL,HND,KKJ,821.3538137107506
JL,HND,KKJ,821.3538137107506
JL,HND,KMI,871.7576724909347
JL,HND,KMI,871.7576724909347
JL,HND,KMJ,874.194468236517
JL,HND,KMJ,874.194468236517
JL,HND,KMQ,317.63290731349264
JL,HND,KMQ,317.63290731349264
JL,HND,KOJ,935.7982700759541
JL,HND,KOJ,935.7982700759541
JL,HND,KUH,914.8533962700171
JL,HND,KUH,914.8533962700171
JL,HND,LHR,9591.485021726337
JL,HND,LHR,9591.485021726337
JL,HND,MMB,998.7063536651057
JL,HND,MMB,998.7063536651057
JL,HND,MSJ,589.3247407982976
JL,HND,MSJ,589.3247407982976
JL,HND,MYJ,674.959882864581
JL,HND,MYJ,674.959882864581
JL,HND,NGO,281.0816370284445
JL,HND,NGO,281.0816370284445
JL,HND,NGS,952.6212428440602
JL,HND,NGS,952.6212428440602
JL,HND,OBO,851.5221825717084
JL,HND,OBO,851.5221825717084
JL,HND,OIT,771.838012993122
JL,HND,OIT,771.838012993122
JL,HND,OKA,1554.3438424008273
JL,HND,OKA,1554.3438424008273
JL,HND,OKJ,545.7840524239376
JL,HND,OKJ,545.7840524239376
JL,HND,PEK,2092.2002244742403
JL,HND,PEK,2092.2002244742403
JL,HND,SFO,8285.872853192557
JL,HND,SFO,8285.872853192557
JL,HND,SGN,4324.221209685752
JL,HND,SGN,4324.221209685752
JL,HND,SHA,1776.7054647900393
JL,HND,SHA,1776.7054647900393
JL,HND,SHM,455.4671759410227
JL,HND,SHM,455.4671759410227
JL,HND,SIN,5299.770363979499
JL,HND,SIN,5299.770363979499
JL,HND,TAK,546.3144765889957
JL,HND,TAK,546.3144765889957
JL,HND,TKS,497.70078710216836
JL,HND,TKS,497.70078710216836
JL,HND,TSA,2096.7861520898637
JL,HND,TSA,2096.7861520898637
JL,HND,UBJ,797.1432545094308
JL,HND,UBJ,797.1432545094308
JL,HNL,HND,6191.746209483825
JL,HNL,HND,6191.746209483825
JL,HNL,KIX,6613.6637295398505
JL,HNL,KIX,6613.6637295398505
JL,HNL,NGO,6466.84233576567
JL,HNL,NGO,6466.84233576567
JL,HNL,NRT,6135.903309813373
JL,HNL,NRT,6135.903309813373
JL,ICN,CTS,1421.1276885626032
JL,ICN,CTS,1421.1276885626032
JL,ICN,FUK,563.3190334057506
JL,ICN,FUK,563.3190334057506
JL,ICN,KIJ,1114.9728977823565
JL,ICN,KIJ,1114.9728977823565
JL,ICN,KIX,860.2968606458845
JL,ICN,KIX,860.2968606458845
JL,ICN,KMQ,892.522366024939
JL,ICN,KMQ,892.522366024939
JL,ICN,KOJ,740.9728370953078
JL,ICN,KOJ,740.9728370953078
JL,ICN,NGO,973.1496110767984
